Experiment: 1,    Subject: 1 
AngleDiff   Noise  RefAngle   SubjDecision  SubjEstimate  Feedback   TrialOrder 
    30        6     159.13          1        139.24676          1        0.01769        3.63912        213 
    30        6     161.74          1        143.65855          1        0.45890        4.07095        178 
    30        6     164.35          1        146.02692          1        0.03611        2.67017        110 
    30        6     166.96          1        149.30528          1        0.01833        4.00012        434 
    30        6     169.57          1        149.84195          1        0.02208        2.66780       1446 
    30        6     172.17          1        154.98272          1        0.01745        2.19553       1719 
    30        6     174.78          1        156.85524          1        0.02001        4.58790         22 
    30        6     177.39          1        156.47638          1        0.01893        2.99418        679 
    30        6     180.00          1        157.23627          1        0.15020        2.26635        472 
    30       18       0.00          1        160.35991          1        0.03032        3.32128        146 
    30       18       2.61          1        156.85524          1        0.08703        6.30700       1290 
    30       18       5.22          1        170.79566          1        0.17207        1.52492       1807 
    30       18       7.83          1        160.75950          1        0.15283        2.83786       1738 
    30       18      10.43          1        164.85842          1        0.20342        5.52445       1316 
    30       18      13.04          1        173.51112          1        0.14342        2.82080        875 
    30       18      15.65          1        177.53078          1        0.12001        2.02442        622 
    30       18      18.26          1        174.39988          1        0.22648        4.66306        103 
    30       18      20.87          1          3.36738          1        0.03891        2.01891        443 
    30       18      23.48          1          5.15485          1        0.01838        2.85754        804 
    30       18      26.09          1          3.36738          1        0.27560        7.56187       1809 
    30       18      28.70          1         10.44420          1        0.33169        4.97638        751 
    30       18      31.30          1         12.60118          1        0.02176        2.71324       1448 
    30       18      33.91          1         14.72247          1        0.02519        2.52120       1383 
    30       18      36.52          1         22.86559          1        0.04334        5.95657       1108 
    30       18      39.13          1         13.87856          1        0.09098        6.38015       1673 
    30       18      41.74          1         32.02840          1        0.02766        2.82652       1229 
    30       18      44.35          1         33.86255          1        0.02677        3.28558        647 
    30       18      46.96          1         34.32715          1        0.02407        3.38965        563 
    30       18      49.57          1         33.51912          1        0.01703        3.20274       1521 
    30       18      52.17          1         28.72901          1        0.10248        2.84373       1173 
    30       18      54.78          1         35.58695          1        0.15024        4.28976        736 
    30       18      57.39          1         37.50530          1        0.01833        2.16452       1184 
    30       18      60.00          1         40.89464          1        0.01695        3.25944       1504 
    30       18      62.61          1         41.20646          1        0.02042        3.10376       1528 
    30       18      65.22          1         54.65490          1        0.01966        1.68780        378 
    30       18      67.83          1         49.37748          1        0.01710        2.04394       1031 
    30       18      70.43          1         61.50545          1        0.03091        3.33905         29 
    30       18      73.04          1         63.89437          1        0.03417        2.78309        111 
    30       18      75.65          1         52.59577          1        0.13427        3.72716        757 
    30       18      78.26          1         57.05510          1        0.03396        1.83222       1474 
    30       18      80.87          1         54.99216          1        0.02869        3.39593       1555 
    30       18      83.48          1         64.26367          1        0.02160        2.75947         98 
    30       18      86.09          1         73.19879          1        0.01936        2.69801         45 
    30       18      88.70          1         78.69108          1        0.03975        4.34853        815 
    30       18      91.30          1         73.61150          1        0.02144        5.93733        271 
    30       18      93.91          1         76.97359          1        0.02010        2.64616        574 
    30       18      96.52          1         74.44217          1        1.01782        3.10285       1160 
    30       18      99.13          1         77.82956          1        0.30647        2.38288        940 
    30       18     101.74          1         78.69108          1        0.01728        2.84259        733 
    30       18     104.35          1         79.12381          1        0.10499        9.49045       1319 
    30       18     106.96          1         85.29309          1        0.02323        2.65368       1152 
    30       18     109.57          1         87.08248          1        0.02082        3.45816       1212 
    30       18     112.17          1         95.15470          1        0.02343        2.19628        415 
    30       18     114.78          1         94.26203          1        0.10171        3.64567       1094 
    30       18     117.39          1         96.04487          1        0.10018        1.84607       1539 
    30       18     120.00          1         96.93211          1        0.02371        2.58535        717 
    30       18     122.61          1         92.47089          1        0.02016        2.93369       1326 
    30       18     125.22          1         98.25662          1        0.23192        1.87141        148 
    30       18     127.83          1        116.83867          1        0.01777        2.86702       1164 
    30       18     130.43          1         99.57230          1        0.01904        2.57366        615 
    30       18     133.04          1        116.29301          1        0.02103        5.10101       1110 
    30       18     135.65          1        111.21843          1        0.23386        3.63012         21 
    30       18     138.26          1        116.83867          1        0.11179        2.23404        396 
    30       18     140.87          1        118.46548          1        0.02155        1.86263         30 
    30       18     143.48          1        131.88307          1        0.01930        2.96337       1736 
    30       18     146.09          1        138.14803          1        0.26134        3.96538        278 
    30       18     148.70          1        121.03390          1        0.04207        2.60973        624 
    30       18     151.30          1        131.61706          1        0.06084        2.50805       1317 
    30       18     153.91          1        137.27918          1        0.01733        2.32091       1135 
    30       18     156.52          1        134.71637          1        0.03507        2.94695        416 
    30       18     159.13          1        143.65855          1        0.13595        2.37367        315 
    30       18     161.74          1        140.06707          1        0.07835        2.75661        593 
    30       18     164.35          1        150.52382          1        0.10663        4.21116        544 
    30       18     166.96          1        150.52382          1        0.08274        3.21866        515 
    30       18     169.57          1        151.21499          1        0.23405        2.54399       1723 
    30       18     172.17          1        159.17310          1        0.02167        3.26401       1279 
    30       18     174.78          1        152.80894          1        0.20444        4.46514       1525 
    30       18     177.39          1        159.17310          1        0.01925        3.07193        100 
    30       18     180.00          1        158.39209          1        0.04317        3.17260        391 
Experiment: 2,    Subject: 6 
AngleDiff   Noise  RefAngle   SubjDecision  SubjEstimate  Feedback   DecisionTime   EstimateTime   TrialOrder 
   -12        6       0.00         -1         10.87820         -1        0.29182        3.20911        481 
   -12        6       2.61         -1         12.60118         -1        1.38492        1.82864       1779 
   -12        6       5.22         -1         18.43600         -1        0.01692        1.99117       1073 
   -12        6       7.83         -1         24.41035         -1        0.13280        2.02106        993 
   -12        6      10.43          1         25.72499         -1        2.32648        3.97929        240 
   -12        6      13.04         -1         26.28016         -1        0.89536        3.20595        642 
   -12        6      15.65         -1         35.14806         -1        0.17563        2.07590        250 
   -12        6      18.26         -1         28.93242         -1        0.43298        2.10961         48 
   -12        6      20.87         -1         27.42987         -1        0.02101        2.47683        372 
   -12        6      23.48         -1         36.16575         -1        0.14232        2.51856       1169 
   -12        6      26.09         -1         38.82307         -1        0.08290        2.41531        173 
   -12        6      28.70         -1         42.06547         -1        0.11981        2.86733       1228 
   -12        6      31.30         -1         38.82307         -1        0.21030        2.77488       1271 
   -12        6      33.91         -1         40.89464         -1        0.41084        2.49685       1672 
   -12        6      36.52         -1         46.17628         -1        0.35690        1.84340        471 
   -12        6      39.13         -1         56.36935         -1        0.01802        1.82430       1657 
   -12        6      41.74         -1         57.88440         -1        0.01727        2.32035       1748 
   -12        6      44.35         -1         56.02081         -1        0.01702        1.56912       1652 
   -12        6      46.96         -1         55.09465         -1        0.02345        3.17805        932 
   -12        6      49.57         -1         60.17883         -1        0.20374        2.26752       1432 
   -12        6      52.17         -1         63.71736         -1        0.01701        1.72463        629 
   -12        6      54.78         -1         67.52842         -1        0.01697        2.55080        214 
   -12        6      57.39         -1         63.53044         -1        0.11358        2.30550         13 
   -12        6      60.00         -1         68.47569         -1        0.01702        1.42968       1136 
   -12        6      62.61         -1         74.44217         -1        0.06857        2.59102        737 
   -12        6      65.22         -1         72.78786         -1        0.01729        2.08240       1110 
   -12        6      67.83         -1         84.84704         -1        0.01730        2.06908        672 
   -12        6      70.43         -1         79.55781         -1        0.06852        2.63496        909 
   -12        6      73.04         -1         84.40161         -1        0.06188        2.81748       1208 
   -12        6      75.65         -1         83.51285         -1        0.14530        2.65784       1600 
   -12        6      78.26         -1         90.22556         -1        0.01706        2.29314        137 
   -12        6      80.87         -1         90.22556         -1        0.22282        1.69996       1244 
   -12        6      83.48         -1         96.04487         -1        0.08562        2.38061        934 
   -12        6      86.09         -1         93.36728         -1        0.05757        1.77406        593 
   -12        6      88.70         -1         98.69623         -1        0.05628        2.46116       1656 
   -12        6      91.30         -1         96.93211         -1        0.17069        1.40632       1510 
   -12        6      93.91         -1        107.21374         -1        0.01715        1.84190       1042 
   -12        6      96.52         -1        107.21374         -1        0.30730        2.10883        592 
   -12        6      99.13         -1        107.62284         -1        0.12368        2.90136       1138 
   -12        6     101.74         -1        114.19922         -1        0.02154        2.09941       1505 
   -12        6     104.35         -1        114.02692         -1        0.63429        2.32477        488 
   -12        6     106.96         -1        111.76281         -1        0.81506        2.56520        775 
   -12        6     109.57         -1        123.63201         -1        0.31066        1.68858        332 
   -12        6     112.17         -1        124.45418         -1        0.06770        1.15738       1571 
   -12        6     114.78         -1        126.66019         -1        0.14440        3.10514       1584 
   -12        6     117.39         -1        127.83821         -1        0.20384        2.95189        125 
   -12        6     120.00         -1        130.85118         -1        0.74439        2.45300       1815 
   -12        6     122.61         -1        129.94023         -1        0.27077        3.41576        628 
   -12        6     125.22         -1        135.59371         -1        0.25892        2.14829       1528 
   -12        6     127.83         -1        139.19211         -1        0.32263        2.50254       1551 
   -12        6     130.43         -1        146.59983         -1        1.00276        1.60003       1259 
   -12        6     133.04         -1        146.25246         -1        0.61133        2.55296       1054 
   -12        6     135.65         -1        151.23635         -1        0.24853        2.24098        930 
   -12        6     138.26         -1        150.54022         -1        0.42224        1.41616        721 
   -12        6     140.87         -1        157.19727         -1        0.11970        2.34080        802 
   -12        6     143.48         -1        159.02369         -1        0.18523        2.03646        828 
   -12        6     146.09         -1        160.33109         -1        0.17126        2.82759         14 
   -12        6     148.70         -1        165.27916         -1        0.52445        1.91655        795 
   -12        6     151.30         -1        162.24657         -1        0.27749        1.75451       1067 
   -12        6     153.91         -1        170.86520         -1        0.20898        3.67186       1522 
   -12        6     156.52         -1        170.86663         -1        0.46257        3.34604       1631 
   -12        6     159.13         -1        170.86663         -1        0.46443        2.89478        421 
   -12        6     161.74         -1        173.06940         -1        0.14020        2.55607       1043 
   -12        6     164.35         -1        170.42911         -1        0.53054        1.79824        210 
   -12        6     166.96         -1        179.77618         -1        0.17031        1.67161        323 
   -12        6     169.57         -1        178.87755         -1        0.13308        2.08019       1549 
   -12        6     172.17         -1          6.48908         -1        0.01697        1.54378        664 
   -12        6     174.78         -1          1.57153         -1        0.17173        3.05336       1514 
   -12        6     177.39         -1          8.25687         -1        0.04057        3.74011       1033 
   -12        6     180.00         -1          7.37474         -1        0.01906        3.03994        491 
   -12       18       0.00         -1          6.04505         -1        0.37550        2.34380       1303 
   -12       18       2.61         -1          9.13508         -1        0.29355        1.74324        286 
   -12       18       5.22         -1         20.88424         -1        0.03401        2.88425       1031 
   -12       18       7.83         -1         15.97611         -1        0.11893        1.41329        675 
   -12       18      10.43         -1         17.62334         -1        0.75478        2.32455        977 
   -12       18      13.04         -1         17.62334         -1        0.62488        1.66929       1650 
   -12       18      15.65         -1         32.02619         -1        0.22245        3.46684       1807 
   -12       18      18.26         -1         27.23348         -1        0.01714        1.54081       1052 
   -12       18      20.87         -1         34.21684         -1        0.01700        2.19197        225 
   -12       18      23.48         -1         35.82940         -1        0.05108        2.22037        632 
   -12       18      26.09         -1         39.72724         -1        0.01703        1.23449        333 
   -12       18      28.70         -1         28.93242         -1        0.60633        3.32183       1172 
   -12       18      31.30         -1         40.89464         -1        0.20448        1.30840       1134 
   -12       18      33.91         -1         42.09521         -1        0.01701        1.66179        736 
   -12       18      36.52         -1         45.00114         -1        0.03426        4.38311       1608 
   -12       18      39.13         -1         54.17286         -1        0.22120        2.02382        898 
   -12       18      41.74         -1         54.17286         -1        0.01710        3.62765        971 
   -12       18      44.35         -1         55.09465         -1        0.01700        1.91513        958 
   -12       18      46.96         -1         56.95089         -1        0.01706        1.60121        612 
   -12       18      49.57         -1         67.13657         -1        0.01704        1.60303        328 
   -12       18      52.17         -1         62.77966         -1        0.08554        1.91524        821 
   -12       18      54.78         -1         60.38439         -1        0.15351        1.59826       1192 
   -12       18      57.39         -1         67.68986         -1        0.11990        4.09805        238 
   -12       18      60.00         -1         70.76106         -1        0.20253        1.69901       1157 
   -12       18      62.61         -1         67.13657         -1        0.30566        2.59999        809 
   -12       18      65.22         -1         75.27959         -1        0.01708        3.14250        155 
   -12       18      67.83         -1         83.06961         -1        0.01699        1.39788       1769 
   -12       18      70.43         -1         79.99302         -1        0.06867        2.01566        511 
   -12       18      73.04         -1         79.12381         -1        0.01738        2.80779        755 
   -12       18      75.65         -1         90.67490         -1        0.01704        1.37316         38 
   -12       18      78.26         -1         89.77619         -1        0.04303        2.12611        708 
   -12       18      80.87         -1         96.48888         -1        0.01699        1.59625        709 
   -12       18      83.48         -1         90.22556         -1        0.28031        2.56389        249 
   -12       18      86.09         -1         92.91926         -1        0.29979        1.94194        838 
   -12       18      88.70          1         95.60012         -1        0.12806        1.83820        949 
   -12       18      91.30         -1        101.31060         -1        0.16582        2.35347       1634 
   -12       18      93.91         -1        103.45386         -1        0.13637        2.02378       1681 
   -12       18      96.52         -1        105.14158         -1        0.23871        1.87891        326 
   -12       18      99.13         -1        106.39011         -1        0.65850        2.33153        433 
   -12       18     101.74         -1        107.62284         -1        0.58294        2.02616        725 
   -12       18     104.35         -1        115.71034         -1        0.08457        1.40240       1285 
   -12       18     106.96          1        118.89318         -1        0.02222        1.50515        329 
   -12       18     109.57         -1        116.84765         -1        0.42059        2.26723        757 
   -12       18     112.17         -1        122.82313         -1        0.09974        1.64690         76 
   -12       18     114.78         -1        124.80210         -1        0.20494        2.36630       1102 
   -12       18     117.39         -1        133.50829         -1        0.04842        2.10231       1236 
   -12       18     120.00         -1        137.65609         -1        0.11834        2.12111       1319 
   -12       18     122.61         -1        135.00000         -1        0.10604        2.41041        741 
   -12       18     125.22         -1        136.18728         -1        0.76976        1.66502        468 
   -12       18     127.83         -1        138.59494         -1        0.35894        2.03836        156 
   -12       18     130.43          1        141.30696         -1        0.52690        2.24347        278 
   -12       18     133.04         -1        148.15344         -1        1.29931        1.95067       1775 
   -12       18     135.65         -1        147.88302         -1        0.34248        1.64645       1191 
   -12       18     138.26         -1        160.59585         -1        0.06851        2.18427        965 
   -12       18     140.87         -1        153.33956         -1        0.22737        1.97518       1144 
   -12       18     143.48          1        152.19132         -1        0.13681        1.81020         49 
   -12       18     146.09         -1        157.52779         -1        0.25401        1.35216        747 
   -12       18     148.70         -1        157.92188         -1        0.35106        3.01792       1135 
   -12       18     151.30         -1        162.37824         -1        0.10154        1.84757       1673 
   -12       18     153.91         -1        159.02369         -1        0.64544        2.83034       1440 
   -12       18     156.52         -1        164.85961         -1        0.42235        1.79454       1345 
   -12       18     159.13         -1        170.42911         -1        0.05095        2.00686       1394 
   -12       18     161.74         -1        174.40144         -1        0.15429        2.25810        891 
   -12       18     164.35         -1        170.86663         -1        0.34554        2.28753       1302 
   -12       18     166.96         -1        179.77444         -1        0.05092        2.08310       1458 
   -12       18     169.57         -1        175.29135         -1        0.62468        4.98139        929 
   -12       18     172.17         -1        177.97948         -1        0.58480        2.35974        150 
   -12       18     174.78         -1          4.70879         -1        0.25193        3.60105        535 
   -12       18     177.39         -1          8.69649         -1        0.04098        2.21913        478 
   -12       18     180.00         -1          5.60029         -1        0.23899        1.86683       1715 
   -10        6       0.00         -1         13.45426         -1        0.01984        3.46567        636 
   -10        6       2.61         -1         13.87856         -1        0.01715        2.23543        397 
   -10        6       5.22         -1         18.83948         -1        0.13783        3.66593        322 
   -10        6       7.83         -1         18.57178         -1        0.19205        3.37372        555 
   -10        6      10.43         -1         17.62334         -1        0.01731        1.78324       1795 
   -10        6      13.04         -1         32.69841         -1        0.35840        1.98241       1625 
   -10        6      15.65         -1         20.18393         -1        0.18586        1.83016        257 
   -10        6      18.26         -1         29.71953         -1        0.10253        3.41612        416 
   -10        6      20.87         -1         26.28016         -1        0.39709        2.27118        449 
   -10        6      23.48          1         36.74638         -1        0.33176      207.04548       1239 
   -10        6      26.09         -1         34.32715         -1        0.06131        3.61478        685 
   -10        6      28.70         -1         39.14512         -1        0.02928        2.37792        303 
   -10        6      31.30         -1         40.62478         -1        0.06845        2.69698        314 
   -10        6      33.91         -1         46.47752         -1        0.05142        1.73183       1554 
   -10        6      36.52         -1         48.87465         -1        0.30378        1.55277       1128 
   -10        6      39.13         -1         38.82307         -1        0.33810        1.73074       1469 
   -10        6      41.74         -1         50.00911         -1        0.02660        2.03666       1313 
   -10        6      44.35         -1         55.43861         -1        0.06323        2.05554       1292 
   -10        6      46.96         -1         59.81925         -1        0.01833        1.64269        264 
   -10        6      49.57         -1         64.65491         -1        0.01705        1.90286       1402 
   -10        6      52.17         -1         63.15381         -1        0.04713        3.45679         30 
   -10        6      54.78         -1         68.08169         -1        0.01701        1.94990        362 
   -10        6      57.39         -1         69.96384         -1        0.08538        1.87895        627 
   -10        6      60.00         -1         68.24036         -1        0.08682        2.07676       1734 
   -10        6      62.61         -1         71.16262         -1        0.01701        1.74971        360 
   -10        6      65.22         -1         72.37875         -1        0.14046        2.29611        533 
   -10        6      67.83         -1         76.12350         -1        0.27416        2.29654       1215 
   -10        6      70.43         -1         82.18568         -1        0.02606        1.63283       1264 
   -10        6      73.04         -1         79.12381         -1        0.20419        3.07158        439 
   -10        6      75.65          1         83.51285         -1        0.20463      158.73645       1461 
   -10        6      78.26         -1         87.08248         -1        0.13457        2.43582       1316 
   -10        6      80.87         -1         92.02221         -1        0.08324        2.23238       1107 
   -10        6      83.48         -1         90.22556         -1        1.13546        3.00398         63 
   -10        6      86.09         -1         94.26203         -1        0.08489        1.38658        877 
   -10        6      88.70         -1        103.45386         -1        0.02857        1.76833        978 
   -10        6      91.30         -1        103.45386         -1        0.01756        1.44776       1430 
   -10        6      93.91         -1        100.44388         -1        1.26879        1.63713       1427 
   -10        6      96.52         -1        109.24050         -1        0.08427        1.61352       1266 
   -10        6      99.13          1        108.43547         -1        0.10154        2.17821       1350 
   -10        6     101.74         -1        111.52585         -1        0.11980        2.55136       1739 
   -10        6     104.35         -1        115.52724         -1        0.23581        2.39387       1489 
   -10        6     106.96          1        115.52724         -1        0.60910        2.07066       1617 
   -10        6     109.57         -1        123.98054         -1        0.15415        1.39123        490 
   -10        6     112.17         -1        119.82257         -1        0.68458        1.39498        969 
   -10        6     114.78         -1        128.42957         -1        0.05153        1.63436        459 
   -10        6     117.39         -1        128.69304         -1        0.87500        1.43786       1218 
   -10        6     120.00         -1        132.34391         -1        0.15149        2.86465        595 
   -10        6     122.61         -1        135.89516         -1        0.25718        2.41369        284 
   -10        6     125.22         -1        141.90208         -1        0.52432        1.68689       1456 
   -10        6     127.83         -1        142.41850         -1        0.16960        4.03593        827 
   -10        6     130.43         -1        145.19790         -1        0.08603        1.71099        338 
   -10        6     133.04         -1        148.10553         -1        0.28817        2.17053       1663 
   -10        6     135.65         -1        147.65825         -1        0.35508        1.90001        952 
   -10        6     138.26         -1        150.65360         -1        0.15399        2.04737        121 
   -10        6     140.87         -1        151.02865         -1        0.08047        2.08854        268 
   -10        6     143.48         -1        158.96201         -1        0.16898        1.30399       1149 
   -10        6     146.09         -1        161.15134         -1        0.17070        1.97801        400 
   -10        6     148.70         -1        161.56558         -1        0.21940        1.93683        270 
   -10        6     151.30         -1        159.02369         -1        0.68057        1.65379       1278 
   -10        6     153.91         -1        156.57825         -1        0.19477        2.18405        417 
   -10        6     156.52         -1        170.86663         -1        0.15524        1.89221       1011 
   -10        6     159.13         -1        171.74484         -1        0.08589        3.07215        200 
   -10        6     161.74         -1        173.51112         -1        0.29179        3.53504       1529 
   -10        6     164.35         -1        174.40144         -1        0.28280        3.60233        390 
   -10        6     166.96         -1        178.42842         -1        0.08497        1.99088        446 
   -10        6     169.57         -1          4.70879         -1        0.34228        3.33369        130 
   -10        6     172.17         -1          6.48908         -1        0.01713        1.81646        824 
   -10        6     174.78         -1          4.70691         -1        0.03391        2.88194        505 
   -10        6     177.39         -1          8.25687         -1        0.06762        2.10428       1445 
   -10        6     180.00         -1         11.74036         -1        0.15139        4.41112        963 
   -10       18       0.00         -1          7.81627         -1        0.01701        1.37465        508 
   -10       18       2.61         -1         15.97611         -1        0.05079        1.61482        796 
   -10       18       5.22         -1         13.02845         -1        0.02339        2.01597        109 
   -10       18       7.83         -1         28.76511         -1        0.28122        2.02095        146 
   -10       18      10.43         -1         23.98528         -1        0.01763        2.47025        753 
   -10       18      13.04         -1         22.63742         -1        0.24929        2.52801        847 
   -10       18      15.65         -1         24.94050         -1        0.01737        2.83845        254 
   -10       18      18.26         -1         27.42987         -1        0.32432        1.83354        860 
   -10       18      20.87         -1         28.56074         -1        0.03447        1.47740        201 
   -10       18      23.48         -1         36.91327         -1        0.01702        1.12330       1601 
   -10       18      26.09         -1         37.24937         -1        0.01703        1.91950       1745 
   -10       18      28.70         -1         36.16575         -1        0.20506        2.11330       1453 
   -10       18      31.30         -1         40.89464         -1        0.06773        1.91023       1167 
   -10       18      33.91         -1         38.49808         -1        0.12013        1.63593       1383 
   -10       18      36.52         -1         45.29346         -1        0.36875        1.26663       1074 
   -10       18      39.13         -1         48.87465         -1        0.15582        2.94967        149 
   -10       18      41.74         -1         50.00911         -1        0.76094        3.34201        335 
   -10       18      44.35         -1         52.41979         -1        0.05135        3.46544       1794 
   -10       18      46.96         -1         56.60072         -1        0.11980        2.99086          5 
   -10       18      49.57         -1         62.77966         -1        0.02199        1.51256        964 
   -10       18      52.17         -1         62.77966         -1        0.17510        2.41544       1237 
   -10       18      54.78         -1         64.47424         -1        0.01706        1.25239        184 
   -10       18      57.39         -1         64.47424         -1        0.25234        2.15244        830 
   -10       18      60.00         -1         70.76106         -1        0.15220        1.72554       1640 
   -10       18      62.61         -1         79.12381         -1        0.01706        2.47514         32 
   -10       18      65.22         -1         79.12381         -1        0.01850        1.57678        975 
   -10       18      67.83         -1         74.02597         -1        0.03397        2.48983        255 
   -10       18      70.43         -1         71.56610         -1        0.24037        2.16473       1599 
   -10       18      73.04         -1         85.73971         -1        0.03443        1.92319        896 
   -10       18      75.65          1         86.63446         -1        0.89558        5.18784        662 
   -10       18      78.26         -1         81.30548         -1        0.75572        2.61991       1811 
   -10       18      80.87         -1         86.63446         -1        0.39193        2.32435       1519 
   -10       18      83.48         -1         87.53086         -1        0.81889        1.39847         42 
   -10       18      86.09         -1         96.48888         -1        0.08612        1.71963       1555 
   -10       18      88.70         -1         96.04487         -1        1.08112        1.75848        272 
   -10       18      91.30         -1        103.45386         -1        0.01727        2.10326        110 
   -10       18      93.91         -1        102.60081         -1        0.01865        2.64313        705 
   -10       18      96.52         -1        106.80282         -1        0.42411        2.43793       1210 
   -10       18      99.13         -1        114.96647         -1        0.26542        2.21574       1242 
   -10       18     101.74         -1        103.45386         -1        0.64310        4.63294       1754 
   -10       18     104.35          1        114.02692         -1        0.20437        1.65613        523 
   -10       18     106.96         -1        115.71034         -1        0.20567        2.55337        559 
   -10       18     109.57         -1        119.25637         -1        0.20710        2.29106        756 
   -10       18     112.17         -1        122.24813         -1        0.97216        2.35422         75 
   -10       18     114.78          1        124.21592         -1        2.56479        1.78962        644 
   -10       18     117.39         -1        126.91228         -1        1.04756        2.44486       1173 
   -10       18     120.00          1        128.69304         -1        0.26869        2.15385       1582 
   -10       18     122.61         -1        135.89516         -1        0.19332        2.27620        902 
   -10       18     125.22         -1        134.70159         -1        0.13849        2.32738        740 
   -10       18     127.83         -1        147.30248         -1        0.08632        2.22217        186 
   -10       18     130.43         -1        136.49171         -1        1.80082        2.01802        712 
   -10       18     133.04          1        144.26642         -1        0.19041        2.29377       1526 
   -10       18     135.65         -1        146.01946         -1        1.21118        2.79887       1212 
   -10       18     138.26         -1        138.91406         -1        0.27745        2.64390        241 
   -10       18     140.87         -1        172.12295         -1        0.11843        2.17404        735 
   -10       18     143.48         -1        160.88247         -1        0.11964        2.57093       1162 
   -10       18     146.09          1        154.67370         -1        0.28426        1.85984       1114 
   -10       18     148.70         -1        150.86234         -1        1.12925        3.77474       1327 
   -10       18     151.30          1        158.96201         -1        0.34182        2.20112          6 
   -10       18     153.91          1        161.70159         -1        0.66046        1.79334       1405 
   -10       18     156.52         -1        163.19830         -1        0.44193        1.56141       1477 
   -10       18     159.13         -1        166.44369         -1        0.31719        1.83249        745 
   -10       18     161.74         -1          2.46914         -1        0.36051        2.26650        170 
   -10       18     164.35         -1        168.86649         -1        0.22355        1.44828        578 
   -10       18     166.96         -1        179.32510         -1        0.25295        1.98474       1787 
   -10       18     169.57         -1          3.36738         -1        0.05078        1.37612        425 
   -10       18     172.17         -1          1.57333         -1        0.01701        1.64593        888 
   -10       18     174.78         -1          5.60029         -1        1.18193        1.67256        807 
   -10       18     177.39         -1          6.93232         -1        0.09540        2.53759       1541 
   -10       18     180.00         -1          8.69649         -1        0.05489        2.45247       1483 
    -8        6       0.00         -1          8.25687         -1        0.63438        2.21434         82 
    -8        6       2.61         -1         17.62334         -1        0.01692        3.54151        744 
    -8        6       5.22         -1         14.94667         -1        0.22167        1.63663        746 
    -8        6       7.83         -1         18.03061         -1        0.39137        1.82381        167 
    -8        6      10.43         -1         18.57178         -1        0.01711        1.76839       1006 
    -8        6      13.04         -1         32.69841         -1        0.17534        2.16912       1447 
    -8        6      15.65         -1         25.32701         -1        0.01704        1.48051       1307 
    -8        6      18.26         -1         26.28016         -1        0.01701        1.60669        654 
    -8        6      20.87         -1         31.98403         -1        0.03399        1.34776        443 
    -8        6      23.48         -1         35.24870         -1        0.01698        1.47572        778 
    -8        6      26.09         -1         39.40753         -1        0.02123        2.38366       1504 
    -8        6      28.70         -1         37.24937         -1        0.01865        1.47896       1000 
    -8        6      31.30         -1         40.62478         -1        0.10107        3.74561       1480 
    -8        6      33.91         -1         40.89464         -1        0.20500        2.92028        134 
    -8        6      36.52         -1         43.53983         -1        0.25659        2.41701       1780 
    -8        6      39.13         -1         50.59474         -1        0.43036        2.12698        608 
    -8        6      41.74         -1         52.41979         -1        0.15397        2.99769       1703 
    -8        6      44.35         -1         54.26775         -1        0.01768        1.44648        531 
    -8        6      46.96         -1         55.43861         -1        0.03717        1.49683       1037 
    -8        6      49.57         -1         58.60167         -1        0.07275        2.04971       1298 
    -8        6      52.17         -1         61.67222         -1        0.16981        2.04221        624 
    -8        6      54.78         -1         61.10823         -1        0.06290        2.09157       1060 
    -8        6      57.39         -1         63.53044         -1        0.31467        2.12063       1589 
    -8        6      60.00         -1         72.78786         -1        0.02249        2.65533        380 
    -8        6      62.61         -1         68.47569         -1        0.03737        1.92577       1616 
    -8        6      65.22         -1         79.12381         -1        0.01701        1.69212        611 
    -8        6      67.83         -1         79.12381         -1        0.03732        1.75364        862 
    -8        6      70.43         -1         82.62720         -1        0.01710        2.04940        698 
    -8        6      73.04         -1         84.84704         -1        0.11910        1.10781        353 
    -8        6      75.65         -1         87.97954         -1        0.01708        2.79545        987 
    -8        6      78.26         -1         94.26203         -1        0.40454        2.23711       1501 
    -8        6      80.87         -1         88.42847         -1        0.08598        1.47749        445 
    -8        6      83.48         -1         89.77619         -1        0.01869        2.22214       1396 
    -8        6      86.09         -1        100.00868         -1        0.27195        2.48915        626 
    -8        6      88.70         -1         93.81489         -1        0.23480        1.82294       1314 
    -8        6      91.30         -1         96.93211         -1        0.01912        1.93246        789 
    -8        6      93.91         -1        102.60081         -1        0.05149        2.48146         39 
    -8        6      96.52         -1        106.80282         -1        0.01703        1.44525       1411 
    -8        6      99.13         -1        102.60081         -1        0.11947        2.63948        758 
    -8        6     101.74         -1        112.31166         -1        0.15373        2.93127       1179 
    -8        6     104.35         -1        112.70130         -1        0.08217        1.89413        394 
    -8        6     106.96         -1        119.61700         -1        0.66343        2.75590        584 
    -8        6     109.57         -1        116.84765         -1        0.30376        2.19179        410 
    -8        6     112.17         -1        124.56273         -1        0.06792        2.23525       1170 
    -8        6     114.78          1        120.39182         -1        0.93073        2.00862         86 
    -8        6     117.39         -1        129.02235         -1        1.01555        1.59434       1431 
    -8        6     120.00         -1        129.02235         -1        1.04947        1.51338         43 
    -8        6     122.61         -1        132.93356         -1        1.99435        2.79708       1025 
    -8        6     125.22          1        132.34391         -1        1.02762        2.39479        251 
    -8        6     127.83         -1        138.91406         -1        0.10280        2.12152        730 
    -8        6     130.43         -1        146.48636         -1        0.13727        1.93840        936 
